dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_314,4,1,0,0.5471193194,0.542971015,0.6516827941,0.6516827941,0.542971015,0.9935196638,1.184423089,1.479623556,1,1.479623556,1.184423089,0,residual,0.7428571582,1
NUAA-SIRST,Misc_79,1,1,1,0.5411553979,0.646807611,0.646807611,0.646807611,0.646807611,3.973727465,21.47723389,21.47723389,nan,21.47723389,21.47723389,nan,stage1,0.6666666865,0
NUAA-SIRST,Misc_79,2,1,1,0.8643037081,0.847771585,0.8072096109,0.8072096109,0.847771585,5.055218697,4.713303566,6.099827766,1,6.099827766,4.713303566,0,residual,0.6666666865,0
NUAA-SIRST,Misc_79,3,1,0,0.5875505805,0.5625883937,0.5095415711,0.5095415711,0.5625883937,0.7977095842,1.013520718,1.123846292,1,1.123846292,1.013520718,0,residual,0.6666666865,0
NUAA-SIRST,Misc_79,4,1,0,0.6335909963,0.597827971,0.4685365558,0.4685365558,0.597827971,1.913750887,1.266527653,1.170728207,1,1.170728207,1.266527653,0,residual,0.6666666865,0
NUAA-SIRST,Misc_346,1,1,1,0.5967594981,0.6335331202,0.6335331202,0.6335331202,0.6335331202,0.8212245107,4.20810318,4.20810318,nan,4.20810318,4.20810318,nan,stage1,0.3000000119,0
NUAA-SIRST,Misc_346,2,1,1,0.7321833372,0.67059654,0.7147321701,0.7147321701,0.67059654,2.7549119,1.922558308,3.466411114,1,3.466411114,1.922558308,0,residual,0.3000000119,0
NUAA-SIRST,Misc_346,3,1,0,0.5371834636,0.4725699127,0.4713574946,0.4713574946,0.4725699127,0.7616992593,0.7066598535,0.9422261715,1,0.9422261715,0.7066598535,0,residual,0.3000000119,0
NUAA-SIRST,Misc_346,4,1,0,0.6265568733,0.5299990177,0.5046465397,0.5046465397,0.5299990177,0.4351357818,0.737136066,0.8258717656,1,0.8258717656,0.737136066,0,residual,0.3000000119,0
NUAA-SIRST,Misc_251,1,1,1,0.3935186565,0.5338661075,0.5338661075,0.5338661075,0.5338661075,6.416109085,25.95341301,25.95341301,nan,25.95341301,25.95341301,nan,stage1,0.8711656332,0
NUAA-SIRST,Misc_251,2,1,1,0.7810261846,0.7308333516,0.6845673919,0.6845673919,0.7308333516,2.894418478,3.768892527,5.018721581,1,5.018721581,3.768892527,0,residual,0.8711656332,0
NUAA-SIRST,Misc_251,3,1,0,0.6423852444,0.6340148449,0.6641201973,0.6641201973,0.6340148449,1.643464804,1.586275816,1.785174251,1,1.785174251,1.586275816,0,residual,0.8711656332,0
NUAA-SIRST,Misc_251,4,1,0,0.4690225422,0.4687671959,0.5373673439,0.5373673439,0.4687671959,0.9313289523,1.011077523,1.172418952,1,1.172418952,1.011077523,0,residual,0.8711656332,0
NUAA-SIRST,Misc_387,1,1,1,0.5493018031,0.6405234337,0.6405234337,0.6405234337,0.6405234337,1.117502928,6.77534771,6.77534771,nan,6.77534771,6.77534771,nan,stage1,0.8928571343,0
NUAA-SIRST,Misc_387,2,1,1,0.8469384909,0.7610657215,0.7381231189,0.7381231189,0.7610657215,2.929587364,2.1280303,3.403211355,1,3.403211355,2.1280303,0,residual,0.8928571343,0
NUAA-SIRST,Misc_387,3,1,0,0.6530334353,0.5678647161,0.5780849457,0.5780849457,0.5678647161,2.372338533,1.277812004,1.346426964,1,1.346426964,1.277812004,0,residual,0.8928571343,0
NUAA-SIRST,Misc_387,4,1,0,0.610799551,0.5292471647,0.4890962839,0.4890962839,0.5292471647,0.7115393281,0.8433594704,0.9342442751,1,0.9342442751,0.8433594704,0,residual,0.8928571343,0
NUAA-SIRST,Misc_410,1,1,1,0.5578990579,0.6415865421,0.6415865421,0.6415865421,0.6415865421,1.829924941,10.8406601,10.8406601,nan,10.8406601,10.8406601,nan,stage1,0.9200000167,0
NUAA-SIRST,Misc_410,2,1,1,0.8204112053,0.8030160666,0.7520915866,0.7520915866,0.8030160666,4.307972431,3.968126774,6.232367516,1,6.232367516,3.968126774,0,residual,0.9200000167,0
NUAA-SIRST,Misc_410,3,1,0,0.675866425,0.6269762516,0.643777132,0.643777132,0.6269762516,1.418267369,1.391042233,1.778176546,1,1.778176546,1.391042233,0,residual,0.9200000167,0
NUAA-SIRST,Misc_410,4,1,0,0.7008178234,0.5830216408,0.5478345156,0.5478345156,0.5830216408,0.4305328131,0.8199418783,1.023133993,1,1.023133993,0.8199418783,0,residual,0.9200000167,0
NUAA-SIRST,Misc_345,1,1,1,0.4743176699,0.6850135922,0.6850135922,0.6850135922,0.6850135922,2.442217112,9.2339077,9.2339077,nan,9.2339077,9.2339077,nan,stage1,0.7586206794,0
NUAA-SIRST,Misc_345,2,1,1,0.8271512985,0.8098726273,0.732750237,0.732750237,0.8098726273,3.990624189,3.763297796,5.081659794,1,5.081659794,3.763297796,0,residual,0.7586206794,0
NUAA-SIRST,Misc_345,3,1,0,0.6334345937,0.5820183754,0.4879248142,0.4879248142,0.5820183754,1.677169919,1.26079464,1.461681128,1,1.461681128,1.26079464,0,residual,0.7586206794,0
