dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000215,3,1,0,0.7697510123,0.5975310802,0.6285005808,0.6285005808,0.5975310802,1.265394807,1.046199203,1.247212768,1,1.247212768,1.046199203,0,residual,0.9076923132,0
NUDT-SIRST,000215,4,1,0,0.5489577055,0.4918272495,0.5031173229,0.5031173229,0.4918272495,0.962249577,1.052419543,0.9903927445,1,0.9903927445,1.052419543,0,residual,0.9076923132,0
NUDT-SIRST,000045,1,1,1,0.6114531159,0.7401157022,0.7401157022,0.7401157022,0.7401157022,1.696986318,3.962101221,3.962101221,nan,3.962101221,3.962101221,nan,stage1,1,0
NUDT-SIRST,000045,2,1,1,0.8069748878,0.7889595032,0.7240404487,0.7240404487,0.7889595032,4.381691456,3.522653103,3.330340624,1,3.330340624,3.522653103,0,residual,1,0
NUDT-SIRST,000045,3,1,0,0.7104558945,0.5392684937,0.6098228097,0.6098228097,0.5392684937,1.01375556,0.985658288,1.15257287,1,1.15257287,0.985658288,0,residual,1,0
NUDT-SIRST,000045,4,1,0,0.6646302342,0.5395656824,0.5064049959,0.5064049959,0.5395656824,1.012387514,1.052743912,0.9216204882,1,0.9216204882,1.052743912,0,residual,1,0
NUDT-SIRST,001303,1,1,1,0.5024471283,0.5824634433,0.5824634433,0.5824634433,0.5824634433,9.412642479,28.78083992,28.78083992,nan,28.78083992,28.78083992,nan,stage1,0.8688524365,0
NUDT-SIRST,001303,2,1,1,0.7949191928,0.7597999573,0.7168667912,0.7168667912,0.7597999573,10.46396065,7.369140148,5.179255962,1,5.179255962,7.369140148,0,residual,0.8688524365,0
NUDT-SIRST,001303,3,1,0,0.7416345477,0.616894722,0.6511476636,0.6511476636,0.616894722,1.582159042,1.369078636,1.710196376,1,1.710196376,1.369078636,0,residual,0.8688524365,0
NUDT-SIRST,001303,4,1,0,0.6503220201,0.5331226587,0.5517219305,0.5517219305,0.5331226587,1.114805222,1.111579657,0.907219708,1,0.907219708,1.111579657,0,residual,0.8688524365,0
NUDT-SIRST,000644,1,1,1,0.6011790633,0.6541910768,0.6541910768,0.6541910768,0.6541910768,3.2163589,7.255254745,7.255254745,nan,7.255254745,7.255254745,nan,stage1,1,0
NUDT-SIRST,000644,2,1,1,0.7991491556,0.764148891,0.7482329607,0.7482329607,0.764148891,4.056773186,3.444108725,4.190340042,1,4.190340042,3.444108725,0,residual,1,0
NUDT-SIRST,000644,3,1,0,0.7676827312,0.6436968446,0.6450990438,0.6450990438,0.6436968446,1.235499144,1.047569156,1.142921686,1,1.142921686,1.047569156,0,residual,1,0
NUDT-SIRST,000644,4,1,0,0.6805622578,0.5654069185,0.5970499516,0.5970499516,0.5654069185,0.9525337219,0.9760970473,0.9550609589,1,0.9550609589,0.9760970473,0,residual,1,0
NUDT-SIRST,001190,1,1,1,0.5944622159,0.7387810349,0.7387810349,0.7387810349,0.7387810349,1.978055,6.046952724,6.046952724,nan,6.046952724,6.046952724,nan,stage1,0.8333333135,0
NUDT-SIRST,001190,2,1,1,0.8551706076,0.8464223742,0.771412313,0.771412313,0.8464223742,6.352582932,4.952509403,3.090862989,1,3.090862989,4.952509403,0,residual,0.8333333135,0
NUDT-SIRST,001190,3,1,0,0.7069135308,0.5390053391,0.6161200404,0.6161200404,0.5390053391,0.7017388344,0.8551263809,0.9882361293,1,0.9882361293,0.8551263809,0,residual,0.8333333135,0
NUDT-SIRST,001190,4,1,0,0.6412421465,0.5185498595,0.5394851565,0.5394851565,0.5185498595,1.028258681,1.075885057,0.9009176493,1,0.9009176493,1.075885057,0,residual,0.8333333135,0
NUDT-SIRST,001026,1,1,1,0.5070345402,0.5791801214,0.5791801214,0.5791801214,0.5791801214,1.664847136,7.160774708,7.160774708,nan,7.160774708,7.160774708,nan,stage1,0.9215686321,0
NUDT-SIRST,001026,2,1,1,0.7305431366,0.7123478651,0.6312927604,0.6312927604,0.7123478651,4.499893665,3.253475666,2.773572445,1,2.773572445,3.253475666,0,residual,0.9215686321,0
NUDT-SIRST,001026,3,1,0,0.5846400857,0.4327341616,0.4873004854,0.4873004854,0.4327341616,0.4586301744,0.7442613244,0.9027981758,1,0.9027981758,0.7442613244,0,residual,0.9215686321,0
NUDT-SIRST,001026,4,1,0,0.203625977,0.3847878277,0.408911407,0.408911407,0.3847878277,1.076403975,0.9541661143,0.9056472182,1,0.9056472182,0.9541661143,0,residual,0.9215686321,0
NUDT-SIRST,001089,1,1,1,0.5142994523,0.602591455,0.602591455,0.602591455,0.602591455,1.282195449,2.130254984,2.130254984,nan,2.130254984,2.130254984,nan,stage1,0.8571428657,0
NUDT-SIRST,001089,2,1,1,0.7835407257,0.7502478361,0.6875659823,0.6875659823,0.7502478361,5.047164917,3.517509937,2.40545249,1,2.40545249,3.517509937,0,residual,0.8571428657,0
NUDT-SIRST,001089,3,1,0,0.7203897834,0.6322945356,0.6559795737,0.6559795737,0.6322945356,0.8505195975,1.015578389,1.073281169,1,1.073281169,1.015578389,0,residual,0.8571428657,0
NUDT-SIRST,001089,4,1,0,0.7210332751,0.6341853738,0.5814099312,0.5814099312,0.6341853738,1.388540983,1.136063933,0.9121725559,1,0.9121725559,1.136063933,0,residual,0.8571428657,0
NUDT-SIRST,000720,1,1,1,0.5635429025,0.6463481188,0.6463481188,0.6463481188,0.6463481188,1.245054722,2.789279699,2.789279699,nan,2.789279699,2.789279699,nan,stage1,0.3026315868,1
NUDT-SIRST,000720,2,1,1,0.8144148588,0.7774831057,0.745912075,0.745912075,0.7774831057,3.990845919,2.612092257,2.96347785,1,2.96347785,2.612092257,0,residual,0.3026315868,1
