dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUDT-SIRST,000757,2,1,1,0.8634245992,0.826721251,0.8236516118,0.823969841,0.8362566233,2.616963625,3.078321934,1.182486057,3.192321062,0.09693038464,0.6842105389,0
NUDT-SIRST,000757,3,1,0,0.7422759533,0.7249322534,0.729626298,0.7177076936,0.9774653316,2.336175203,2.81329751,1.052271008,2.495310545,0.02784103155,0.6842105389,0
NUDT-SIRST,000757,4,1,0,0.7862585783,0.7404928803,0.7273868918,0.7327463031,2.48952508,1.814697385,1.774787307,1.305040598,1.896632075,0.1797087789,0.6842105389,0
NUDT-SIRST,000882,1,1,1,0.5817369819,0.6040380597,0.6040380597,0.6040380597,2.535598755,5.889949799,5.889949799,nan,5.889949799,nan,0.8888888955,0
NUDT-SIRST,000882,2,1,1,0.6936750412,0.6542569399,0.6478244066,0.6479856372,3.058810949,2.79790616,2.697578669,1.069107533,2.647989035,0.04255181551,0.8888888955,0
NUDT-SIRST,000882,3,1,0,0.5988489985,0.6127606034,0.6408334374,0.6353021264,0.5627509952,1.261437416,1.693779469,1.111913562,1.600483656,0.06443703175,0.8888888955,0
NUDT-SIRST,000882,4,1,0,0.5738006234,0.4523522258,0.360906899,0.3228657544,1.371388435,1.381385803,1.2386657,0.9884975553,1.203181982,-0.005392879248,0.8888888955,0
NUDT-SIRST,000917,1,1,1,0.509215951,0.581981957,0.581981957,0.581981957,2.573017836,4.182833672,4.182833672,nan,4.182833672,nan,0.9322034121,0
NUDT-SIRST,000917,2,1,1,0.7490332127,0.7019021511,0.6920945048,0.6982195377,3.602513075,3.057857752,3.152626038,1.085332036,3.205091476,0.05210101604,0.9322034121,0
NUDT-SIRST,000917,3,1,0,0.6751794219,0.7074292302,0.7139930725,0.7064533234,0.6917123199,1.822790742,2.397260427,1.068077326,2.174646378,0.03859126568,0.9322034121,0
NUDT-SIRST,000917,4,1,0,0.5429663658,0.5504509211,0.4518096447,0.4458512366,1.401598334,1.302475333,1.16391623,1.002069116,1.124038219,0.0009653568268,0.9322034121,0
NUDT-SIRST,000909,1,1,1,0.5300979018,0.5949549079,0.5949549079,0.5949549079,2.597125053,3.672385931,3.672385931,nan,3.672385931,nan,0.8602150679,1
NUDT-SIRST,000909,2,1,1,0.832716465,0.7890520096,0.7784617543,0.7810448408,2.036365509,2.048025846,2.276640892,1.181697845,2.394422054,0.106292963,0.8602150679,1
NUDT-SIRST,000909,3,1,0,0.798022449,0.779294312,0.7755608559,0.771550715,1.239225388,2.409258366,2.98522687,1.128316522,2.810803652,0.07247889042,0.8602150679,1
NUDT-SIRST,000909,4,1,0,0.6588794589,0.6556589603,0.5857464075,0.5744780898,1.849558115,1.43626368,1.232125282,0.9980386496,1.114180803,-0.0008937716484,0.8602150679,1
NUDT-SIRST,000569,1,1,1,0.5683008432,0.6560640335,0.6560640335,0.6560640335,5.325685978,6.301281452,6.301281452,nan,6.301281452,nan,0.9180327654,0
NUDT-SIRST,000569,2,1,1,0.8716632724,0.8483718634,0.8385995626,0.8377158046,1.466694474,2.488931179,3.540245295,1.273655295,3.934838057,0.1465716958,0.9180327654,0
NUDT-SIRST,000569,3,1,0,0.7580762506,0.7816556096,0.7943757176,0.7904375196,0.9520560503,2.840894461,3.72876811,1.197937131,3.487853527,0.1028078198,0.9180327654,0
NUDT-SIRST,000569,4,1,0,0.5891153216,0.7106078267,0.6829454899,0.6795864105,0.3696870208,1.365518928,1.352665544,1.433511138,1.495380521,0.2071051002,0.9180327654,0
NUDT-SIRST,001167,1,1,1,0.6916203499,0.7790943384,0.7790943384,0.7790943384,4.481327057,4.773153782,4.773153782,nan,4.773153782,nan,1,0
NUDT-SIRST,001167,2,1,1,0.7819829583,0.7429218292,0.7425193191,0.7426242828,1.409711242,2.144513607,1.948047876,1.082875848,1.97518301,0.05134510994,1,0
NUDT-SIRST,001167,3,1,0,0.6747713685,0.714576304,0.7169835567,0.7127078772,1.415018797,2.320386648,2.179960489,1.092614174,2.083945036,0.05212908983,1,0
NUDT-SIRST,001167,4,1,0,0.7389229536,0.5475116372,0.5471280813,0.5732651949,1.750023723,0.7655989528,0.8208552003,1.666911364,0.9718965292,0.3003411293,1,0
