dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_130,2,1,1,0.8074204326,0.7926582694,0.7388373017,0.7447149158,2.359885931,2.602714777,2.720844746,1.148564696,2.827703953,0.09126830101,0.3720930219,0
NUAA-SIRST,Misc_130,3,1,0,0.6341530085,0.5784421563,0.4624486268,0.485188365,0.7539176345,1.187357903,1.24115181,1.002368212,1.244322538,0.001389503479,0.3720930219,0
NUAA-SIRST,Misc_130,4,1,0,0.4216358364,0.3848485053,0.1923061907,0.1950328499,0.9199298024,0.9600625634,0.9716023207,1.002117515,0.9684544206,0.001039475203,0.3720930219,0
NUAA-SIRST,Misc_228,1,1,1,0.5044810176,0.5661917925,0.6247756481,0.6247756481,3.632549286,98.98734283,14.39462566,nan,14.39462566,nan,0.6499999762,0
NUAA-SIRST,Misc_228,2,1,1,0.7443029284,0.7543843389,0.715752542,0.7355479002,4.512683392,5.827459812,6.602707863,1.236635447,7.265794754,0.1278682947,0.6499999762,0
NUAA-SIRST,Misc_228,3,1,0,0.6838314533,0.6539881825,0.4876220822,0.5296757817,0.3373677433,1.911841273,1.350124478,0.989023447,1.330215573,-0.006471097469,0.6499999762,0
NUAA-SIRST,Misc_228,4,1,0,0.4152344763,0.3864911795,0.1883296818,0.1899074018,0.9015007019,0.9834505916,0.9841564298,1.001511097,0.9814551473,0.0007423758507,0.6499999762,0
NUAA-SIRST,Misc_177,1,1,1,0.5800208449,0.6644800901,0.7240809798,0.7240809798,3.408578873,16.62212372,8.193869591,nan,8.193869591,nan,0.6315789223,0
NUAA-SIRST,Misc_177,2,1,1,0.7966541648,0.7792901993,0.6851878166,0.6835835576,2.213037014,3.216174126,2.981696367,0.9986109138,2.855679035,-0.0009392499924,0.6315789223,0
NUAA-SIRST,Misc_177,3,1,0,0.7492191195,0.6757037044,0.5836988688,0.5987555385,0.2938811779,1.156697035,1.156639218,1.063298941,1.223880172,0.03710347414,0.6315789223,0
NUAA-SIRST,Misc_177,4,1,0,0.4458146393,0.4140861034,0.23896496,0.2390371859,0.9407781363,0.9960585237,0.9967163801,1.0014081,0.9938548207,0.0006909966469,0.6315789223,0
NUAA-SIRST,Misc_24,1,1,1,0.5624521375,0.6484646797,0.7171721458,0.7171721458,4.325464249,11.42438984,7.514061928,nan,7.514061928,nan,0.8510638475,0
NUAA-SIRST,Misc_24,2,1,1,0.8079013228,0.7830021381,0.6933335066,0.6960757971,3.142963171,4.476341248,4.231845379,1.005623698,3.979072571,0.003680765629,0.8510638475,0
NUAA-SIRST,Misc_24,3,1,0,0.6855174303,0.6892959476,0.6714644432,0.6594026685,0.4199930727,1.774517059,1.763544917,1.084467769,1.662797332,0.04685676098,0.8510638475,0
NUAA-SIRST,Misc_24,4,1,0,0.1933023334,0.5235507488,0.4596671164,0.4257100523,1.039824843,0.8542199135,1.035206079,1.020823717,1.030865908,0.008257955313,0.8510638475,0
NUAA-SIRST,Misc_395,1,1,1,0.5450100899,0.6739497185,0.743904233,0.743904233,2.49288106,12.21949959,4.710044384,nan,4.710044384,nan,0.7083333135,0
NUAA-SIRST,Misc_395,2,1,1,0.7970223427,0.7814481258,0.6751317978,0.6761282086,3.898581982,4.384319782,4.705209255,1.125440001,4.51173687,0.07762646675,0.7083333135,0
NUAA-SIRST,Misc_395,3,1,0,0.6259707212,0.6248116493,0.6263980269,0.6324942112,0.5928846002,2.217188835,2.137565136,1.084097505,2.057428598,0.0454544425,0.7083333135,0
NUAA-SIRST,Misc_395,4,1,0,0.1779590994,0.6499413252,0.6408777833,0.5068416595,0.9507986903,2.070660114,2.339818001,0.9909313917,1.717436075,-0.003616958857,0.7083333135,0
NUAA-SIRST,Misc_332,1,1,1,0.5956258178,0.6673826575,0.7482691407,0.7482691407,2.238304615,10.26686764,6.696837902,nan,6.696837902,nan,0.6428571343,0
NUAA-SIRST,Misc_332,2,1,1,0.8048661351,0.7855992913,0.6953339577,0.7028156519,1.320323825,1.714193344,2.145362616,1.031807542,2.148413658,0.02146875858,0.6428571343,0
NUAA-SIRST,Misc_332,3,1,0,0.6732743979,0.5849084854,0.5413638353,0.5677556992,0.9191824794,1.111787558,1.03425169,0.9902738929,1.048259854,-0.005744755268,0.6428571343,0
NUAA-SIRST,Misc_332,4,1,0,0.4306160808,0.3804385066,0.2065999359,0.210845232,1.110838532,1.053816795,1.020889401,0.9950820804,1.018561125,-0.002410829067,0.6428571343,0
NUAA-SIRST,Misc_207,1,1,1,0.4968027472,0.599272728,0.6218880415,0.6218880415,2.38486886,29.99842834,12.33595276,nan,12.33595276,nan,0.65625,0
NUAA-SIRST,Misc_207,2,1,1,0.718544066,0.7378923893,0.7263047099,0.7406756282,2.987253428,3.334590673,4.449249744,1.274230242,4.614643097,0.1494525671,0.65625,0
