dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_25,4,1,0,0.6743608117,0.6040036082,0.5820661187,0.5719697475,0.9154400229,0.8497487903,0.8543322682,0.9672348499,0.849866271,-0.02014809847,0.7857142687,0
NUAA-SIRST,Misc_74,1,1,1,0.4533763528,0.5894457102,0.5894457102,0.5894457102,5.386147022,22.87872124,22.87872124,nan,22.87872124,nan,0.8103448153,0
NUAA-SIRST,Misc_74,2,1,1,0.8549130559,0.8283910155,0.8248850703,0.8220232129,4.143279076,5.42974472,5.155546665,1.087840199,5.403710842,0.05186337233,0.8103448153,0
NUAA-SIRST,Misc_74,3,1,0,0.5957922339,0.6316104531,0.6467731595,0.6495119333,0.9335548282,2.05952239,2.518261671,0.9317475557,2.436649799,-0.04039049149,0.8103448153,0
NUAA-SIRST,Misc_74,4,1,0,0.6588155627,0.632979393,0.612595439,0.5958021879,0.3843716383,0.5125285387,0.5498045087,1.054825902,0.6014316082,0.0332493782,0.8103448153,0
NUAA-SIRST,Misc_347,1,1,1,0.3448076248,0.6862507463,0.6862507463,0.6862507463,1.044025302,18.02437973,18.02437973,nan,18.02437973,nan,0.75,0
NUAA-SIRST,Misc_347,2,1,1,0.7238779664,0.697513938,0.693801105,0.6876615882,1.956652641,1.856006145,1.967442036,1.041188955,1.873127341,0.02367669344,0.75,0
NUAA-SIRST,Misc_347,3,1,0,0.3637107611,0.3754457235,0.3696444631,0.3667629361,1.189305067,0.9811646342,1.122880816,1.000956774,1.127592325,0.0005629062653,0.75,0
NUAA-SIRST,Misc_347,4,1,0,0.3730918765,0.2845126092,0.2711990476,0.2564432025,1.177032351,1.118044138,1.109056473,1.000331283,1.098818779,0.0002079606056,0.75,0
NUAA-SIRST,Misc_15,1,1,1,0.5873358846,0.695284307,0.695284307,0.695284307,5.417779922,13.86267185,13.86267185,nan,13.86267185,nan,0.730769217,0
NUAA-SIRST,Misc_15,2,1,1,0.8404967189,0.8176521659,0.8204860687,0.8189963102,4.178097725,4.23371172,4.187295914,1.064421773,4.323554039,0.03708034754,0.730769217,0
NUAA-SIRST,Misc_15,3,1,0,0.5875878334,0.6223724484,0.6259514093,0.6288247705,0.7536491156,0.9349521995,1.199535131,1.005322933,1.190427303,0.003076314926,0.730769217,0
