dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU855,4,1,0,0.6089842319,0.5444951653,0.5354389548,0.5326473117,0.4879943728,1.066198468,1.03841579,0.9899013042,0.9556161165,-0.006468296051,0.6842105389,0
IRSTD-1K,XDU933,1,1,1,0.5288933516,0.6508727074,0.6508727074,0.6508727074,3.99287653,18.2883606,18.2883606,nan,18.2883606,nan,0.5652173758,0
IRSTD-1K,XDU933,2,1,1,0.7284597754,0.717620492,0.7379959822,0.7396537066,3.695289612,4.157553196,6.070300102,1.284579873,6.335323811,0.1503548622,0.5652173758,0
IRSTD-1K,XDU933,3,1,0,0.7021141052,0.7012623549,0.7014917731,0.7003298998,0.8554311991,1.892211318,2.005828857,1.135246992,1.994540811,0.07566434145,0.5652173758,0
IRSTD-1K,XDU933,4,1,0,0.7415826321,0.7067747712,0.704312861,0.695110023,1.242757797,1.150807023,1.104237318,1.060275316,1.151476622,0.03620779514,0.5652173758,0
IRSTD-1K,XDU517,1,1,1,0.6023852825,0.6870971918,0.6870971918,0.6870971918,3.827047586,15.93736935,15.93736935,nan,15.93736935,nan,0.200000003,0
IRSTD-1K,XDU517,2,1,1,0.8184725642,0.7981476188,0.7748439908,0.7638952136,2.359172106,2.772983551,3.538428545,1.260341644,3.729598045,0.1420245767,0.200000003,0
IRSTD-1K,XDU517,3,1,0,0.6974400282,0.6750578284,0.6915605664,0.6919952631,1.432658076,2.654586554,2.71312356,1.051307559,2.630693913,0.03125792742,0.200000003,0
IRSTD-1K,XDU517,4,1,0,0.5908774137,0.662001431,0.6536461711,0.6392253041,0.5896118879,1.549610257,1.473108053,0.9037140608,1.431345463,-0.06037932634,0.200000003,0
IRSTD-1K,XDU329,1,1,1,0.5647812486,0.6535166502,0.6535166502,0.6535166502,4.584580898,33.17726517,33.17726517,nan,33.17726517,nan,0.400000006,0
IRSTD-1K,XDU329,2,1,1,0.80144912,0.7753841877,0.788946569,0.7834303379,1.704496384,2.525534391,4.093516827,1.341889739,4.410697937,0.164298892,0.400000006,0
IRSTD-1K,XDU329,3,1,0,0.7019538879,0.6817237139,0.6939847469,0.7020320892,0.5568445325,1.159487605,1.459899783,1.337421775,1.61963439,0.1582395732,0.400000006,0
IRSTD-1K,XDU329,4,1,0,0.5033439994,0.643327713,0.6479282379,0.6298331022,1.131639242,0.8704485297,0.8736541271,1.135973573,0.930788517,0.07880520821,0.400000006,0
IRSTD-1K,XDU3,1,1,1,0.621036768,0.6696286201,0.6696286201,0.6696286201,6.085428715,60.77721786,60.77721786,nan,60.77721786,nan,0.400000006,1
IRSTD-1K,XDU3,2,1,1,0.782689631,0.7907827497,0.8019920588,0.7931929231,2.070652962,4.325446129,6.72768259,1.492750406,7.330749989,0.2334975302,0.400000006,1
IRSTD-1K,XDU3,3,1,0,0.7279168367,0.7633391023,0.7683645487,0.7484850287,1.601684213,3.430398703,4.268498898,0.9840829968,3.843155622,-0.006985604763,0.400000006,1
IRSTD-1K,XDU3,4,1,0,0.2055724561,0.7289119959,0.7235299349,0.69871068,0.9444916844,2.352101326,2.393655539,0.7017213106,2.145341396,-0.1670886576,0.400000006,1
IRSTD-1K,XDU451,1,1,1,0.5792656541,0.6569561362,0.6569561362,0.6569561362,1.706531405,6.385467529,6.385467529,nan,6.385467529,nan,0.4761904776,0
IRSTD-1K,XDU451,2,1,1,0.7603992224,0.7184202075,0.7419980168,0.7592852116,2.032930613,2.202353716,3.229607105,1.33715868,3.525969028,0.1732810736,0.4761904776,0
