dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000365,1,1,1,0.6665001512,0.7442972064,0.7442972064,0.7442972064,0.7442972064,6.276010036,12.08135605,12.08135605,nan,12.08135605,12.08135605,nan,stage1,1,0
NUDT-SIRST,000365,2,1,1,0.8982035518,0.88094908,0.8753275871,0.8724424243,0.8753275871,1.351905227,2.663235188,3.426932812,1.145601988,3.506420612,3.426932812,0.09119826555,high_raw,1,0
NUDT-SIRST,000365,3,1,0,0.7485294342,0.7061476707,0.7098064423,0.6945194602,0.7098064423,1.983206868,1.704904199,1.764491677,1.022276163,1.720056772,1.764491677,0.01251500845,high_raw,1,0
NUDT-SIRST,000365,4,1,0,0.5347979069,0.5868292451,0.550937295,0.5365860462,0.550937295,1.068975568,1.151573539,1.116757393,0.97139889,1.079927444,1.116757393,-0.01423543692,high_raw,1,0
NUDT-SIRST,001003,1,1,1,0.5886005759,0.642500937,0.642500937,0.642500937,0.642500937,2.031451702,4.650033474,4.650033474,nan,4.650033474,4.650033474,nan,stage1,0.8867924809,0
NUDT-SIRST,001003,2,1,1,0.8166912794,0.7797478437,0.7739567757,0.7672917247,0.7739567757,2.196985722,1.948415637,2.487993956,1.10536921,2.454400778,2.487993956,0.06800532341,high_raw,0.8867924809,0
NUDT-SIRST,001003,3,1,0,0.8102276325,0.7825207114,0.7870182991,0.7767418623,0.7870182991,3.485801935,2.678060055,3.323151588,0.9748914242,3.019775867,3.323151588,-0.01372981071,high_raw,0.8867924809,0
NUDT-SIRST,001003,4,1,0,0.8444418907,0.7979260087,0.7955882549,0.7872956991,0.7955882549,0.3834287524,0.8398419023,0.7901183367,0.8531529903,0.7671319842,0.7901183367,-0.08614349365,high_raw,0.8867924809,0
NUDT-SIRST,000305,1,1,1,0.5925132036,0.7390658259,0.7390658259,0.7390658259,0.7390658259,1.470422745,2.63735795,2.63735795,nan,2.63735795,2.63735795,nan,stage1,0.8333333135,0
NUDT-SIRST,000305,2,1,1,0.820526123,0.7877584696,0.7806162238,0.77068609,0.7806162238,1.30766654,1.31402123,1.688230276,1.139340639,1.659837365,1.688230276,0.0846888423,high_raw,0.8333333135,0
NUDT-SIRST,000305,3,1,0,0.6974491477,0.6418434978,0.6325269341,0.6272671819,0.6325269341,2.194636106,1.969050407,2.098067522,1.015146971,1.994206786,2.098067522,0.008417725563,high_raw,0.8333333135,0
NUDT-SIRST,000305,4,1,0,0.2644644082,0.4687620401,0.3920601606,0.3562965393,0.3920601606,0.9517486095,1.04225266,0.9326475263,0.9853518605,0.9153567553,0.9326475263,-0.007277548313,high_raw,0.8333333135,0
