dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,001074,4,1,0,0.2770629227,0.3402616978,0.3358363807,0.3358363807,0.3402616978,0.9719763994,0.9404489398,1.213510513,1,1.213510513,0.9404489398,0,residual,0.9259259105,0
NUDT-SIRST,000189,1,1,1,0.5850918889,0.6294432282,0.6294432282,0.6294432282,0.6294432282,2.554986477,5.128509521,5.128509521,nan,5.128509521,5.128509521,nan,stage1,0.9454545379,0
NUDT-SIRST,000189,2,1,1,0.7683065534,0.7537302971,0.7523134351,0.7523134351,0.7537302971,9.797821045,6.877346992,6.105340481,1,6.105340481,6.877346992,0,residual,0.9454545379,0
NUDT-SIRST,000189,3,1,0,0.6868048906,0.6790838838,0.6919347048,0.6919347048,0.6790838838,0.5936565399,1.821026921,2.865103722,1,2.865103722,1.821026921,0,residual,0.9454545379,0
NUDT-SIRST,000189,4,1,0,0.7484213114,0.5727965832,0.6017016768,0.6017016768,0.5727965832,0.4081486166,0.7843286395,0.7719419599,1,0.7719419599,0.7843286395,0,residual,0.9454545379,0
NUDT-SIRST,000335,1,1,1,0.6287367344,0.7320103049,0.7320103049,0.7320103049,0.7320103049,5.681946278,8.076628685,8.076628685,nan,8.076628685,8.076628685,nan,stage1,1,0
NUDT-SIRST,000335,2,1,1,0.8604926467,0.8281374574,0.830686748,0.830686748,0.8281374574,6.117452621,5.564412594,5.410350323,1,5.410350323,5.564412594,0,residual,1,0
NUDT-SIRST,000335,3,1,0,0.7305849195,0.7028172612,0.6977863908,0.6977863908,0.7028172612,1.48454845,1.679287314,2.023964405,1,2.023964405,1.679287314,0,residual,1,0
NUDT-SIRST,000335,4,1,0,0.6228985786,0.4460741878,0.4843281507,0.4843281507,0.4460741878,0.4702192843,0.7376651764,0.7662537098,1,0.7662537098,0.7376651764,0,residual,1,0
NUDT-SIRST,000295,1,1,1,0.5805534124,0.6468575001,0.6468575001,0.6468575001,0.6468575001,2.360268831,5.082902431,5.082902431,nan,5.082902431,5.082902431,nan,stage1,0.8999999762,0
