dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU49,4,1,0,0.6242910624,0.6048685908,0.5852594376,0.5852594376,0.5852594376,0.3828254044,0.4505892694,0.5358454585,1,0.5358454585,0.5358454585,0,high_raw,0.3035714328,0
IRSTD-1K,XDU563,1,1,1,0.5523911715,0.6416347027,0.6416347027,0.6416347027,0.6416347027,2.146336555,15.05777454,15.05777454,nan,15.05777454,15.05777454,nan,stage1,1,0
IRSTD-1K,XDU563,2,1,1,0.7998863459,0.759151876,0.756952107,0.756952107,0.756952107,3.454487085,2.776458502,3.902030468,1,3.902030468,3.902030468,0,high_raw,1,0
IRSTD-1K,XDU563,3,1,0,0.7332190275,0.7209040523,0.7170674801,0.7170674801,0.7170674801,2.165139198,2.710131168,3.463017941,1,3.463017941,3.463017941,0,high_raw,1,0
IRSTD-1K,XDU563,4,1,0,0.672958672,0.667424798,0.6493394971,0.6493394971,0.6493394971,0.6824124455,0.7265834212,0.8441787958,1,0.8441787958,0.8441787958,0,high_raw,1,0
IRSTD-1K,XDU954,1,1,1,0.6049458981,0.6774519086,0.6774519086,0.6774519086,0.6774519086,4.873149872,26.39268112,26.39268112,nan,26.39268112,26.39268112,nan,stage1,0.6999999881,0
IRSTD-1K,XDU954,2,1,1,0.8091344833,0.7919835448,0.7735447288,0.7735447288,0.7735447288,8.076107025,6.907915592,8.713399887,1,8.713399887,8.713399887,0,high_raw,0.6999999881,0
IRSTD-1K,XDU954,3,1,0,0.7119475603,0.7056438923,0.7150672078,0.7150672078,0.7150672078,1.11070025,2.349170685,3.741485119,1,3.741485119,3.741485119,0,high_raw,0.6999999881,0
IRSTD-1K,XDU954,4,1,0,0.6889951229,0.6861810684,0.6708453894,0.6708453894,0.6708453894,0.5942903161,0.6014865637,0.7260791659,1,0.7260791659,0.7260791659,0,high_raw,0.6999999881,0
IRSTD-1K,XDU45,1,1,1,0.5945712924,0.7047942877,0.7047942877,0.7047942877,0.7047942877,1.77921319,10.06622982,10.06622982,nan,10.06622982,10.06622982,nan,stage1,0.6666666865,0
